Details about   Amazon Echo Dot  3RD Gen Smart speaker with Alexa | Sandstone Charcoal Gray Plum,$38.99/ea,US,100%,https://www.ebay.com/itm/Amazon-Echo-Dot-3RD-Gen-Smart-speaker-with-Alexa-Sandstone-Charcoal-Gray-Plum/143501165714?var=442462469629&epid=8035047628&hash=item2169560492:g:R7kAAOSwYOxeHUG~:sc:USPSPriorityMailPaddedFlatRateEnvelope!44224!US!-1
Details about   Amazon Echo Dot (2nd Generation) Smart Assistant - White,$16.50,US,100%,https://www.ebay.com/itm/Amazon-Echo-Dot-2nd-Generation-Smart-Assistant-White/143580534771?epid=230253940&hash=item216e1117f3:g:L0oAAOSweVZelfpY
Details about   Amazon Echo Dot 3rd Generation Smart Speaker Heather Gray New | FREE SHIPPING,$30.00,US,Free,https://www.ebay.com/itm/Amazon-Echo-Dot-3rd-Generation-Smart-Speaker-Heather-Gray-New-FREE-SHIPPING/174251887856?epid=26024048451&hash=item289238ccf0:g:gAQAAOSwyvJelSCM
Details about   NEW Amazon Echo Dot 3rd Generation w/ Alexa Voice Smart Speaker PLUM,$32.99,US,Free,https://www.ebay.com/itm/NEW-Amazon-Echo-Dot-3rd-Generation-w-Alexa-Voice-Smart-Speaker-PLUM/293547972309?epid=26024048451&hash=item4458d296d5:g:73sAAOSwnTBel0Gw
Details about   Amazon Echo Dot (3rd Generation) Smart Speaker - Heather Gray,$30.00,US,Ships,https://www.ebay.com/itm/Amazon-Echo-Dot-3rd-Generation-Smart-Speaker-Heather-Gray/303541406987?epid=20034527194&hash=item46ac7a4d0b:g:pfYAAOSwl05el0Mt
Details about   Amazon Echo Dot 3rd Generation w/ Alexa Voice Media Device - Charcoal BRAND NEW!,$24.99,US,Ships,https://www.ebay.com/itm/Amazon-Echo-Dot-3rd-Generation-w-Alexa-Voice-Media-Device-Charcoal-BRAND-NEW/254570173879?hash=item3b459095b7:g:bygAAOSw4tBel0FV
Details about   Amazon Echo Dot 2nd Generation w/ Alexa Voice Media Device: black or white,$19.80/ea,US,Free,https://www.ebay.com/itm/Amazon-Echo-Dot-2nd-Generation-w-Alexa-Voice-Media-Device-black-or-white/143429176734?var=442374625307&hash=item21650b8d9e:g:cG8AAOSwpBddvF~F
Details about   Brand New Amazon Echo Dot (3rd Generation) Smart Speaker - Sandstone,$30.00,US,Free,https://www.ebay.com/itm/Brand-New-Amazon-Echo-Dot-3rd-Generation-Smart-Speaker-Sandstone/373022128488?hash=item56d9d9f968:g:1usAAOSwFLRehjGx
Details about   Amazon Echo Dot (3rd Generation) Smart Speaker with Alexa - Free shipping!!,$21.50,US,Longtime,https://www.ebay.com/itm/Amazon-Echo-Dot-3rd-Generation-Smart-Speaker-with-Alexa-Free-shipping/313053437938?epid=23033715208&hash=item48e3705ff2:g:Gh0AAOSwXaZelKwx
Details about   Amazon Echo Dot 3rd Generation w/ Alexa Voice Media Device Sandstone BRAND NEW!,$25.99/ea,US,More,https://www.ebay.com/itm/Amazon-Echo-Dot-3rd-Generation-w-Alexa-Voice-Media-Device-Sandstone-BRAND-NEW/283844578313?hash=item4216748c09:g:0REAAOSwA9xeh1rS
Details about   Amazon Echo Dot (3rd Gen) Smart Speaker with Alexa - Gray ,$29.69,US,Free,https://www.ebay.com/itm/Amazon-Echo-Dot-3rd-Gen-Smart-Speaker-with-Alexa-Gray/124153917732?hash=item1ce8267124:g:q-AAAOSwEbBeC7~g
Details about   Amazon Echo Dot - 2nd Gen - Home Music Smart Assistant Speaker w/ Alexa - Black,$18.95/ea,US,100%,https://www.ebay.com/itm/Amazon-Echo-Dot-2nd-Gen-Home-Music-Smart-Assistant-Speaker-w-Alexa-Black/223948750177?epid=241990937&hash=item342462bd61:g:4rwAAOSwVqpeb--1
